id,Strength
5577,36.16038724512931
5578,37.04900774271153
5579,38.222797141821935
5580,35.887649582424594
5581,39.42876503970387
5582,25.299493247408915
5583,38.222797141821935
5584,44.08875583032865
5585,48.394900674512435
5586,20.456975929466374
5587,43.81884747600111
5588,19.864579752374013
5589,17.826012235880736
5590,47.51466189238773
5591,53.05743829596459
5592,40.04279852444237
5593,38.25295324927095
5594,39.42876503970387
5595,41.349907393105596
5596,52.94080360588352
5597,34.52974324718207
5598,47.12951766289333
5599,18.866713512419587
5600,14.340400113660733
5601,39.5757937994115
5602,40.17916889349279
5603,37.037767523378854
5604,35.1088041202674
5605,18.266461604112912
5606,36.788205137527314
5607,31.096132027119854
5608,46.278469758402146
5609,35.47459588267307
5610,34.1929143387777
5611,33.59802198247169
5612,37.12385891495735
5613,20.088755483315577
5614,35.852739403219495
5615,34.52070214350514
5616,17.530341445290794
5617,41.324853700708154
5618,22.26198571646657
5619,19.283398048528035
5620,50.14418484252892
5621,25.583757600362016
5622,46.994965157965936
5623,19.388137821654187
5624,16.915352501565764
5625,33.97410537884382
5626,39.79671994800894
5627,53.05743829596459
5628,27.02850954718936
5629,41.70860646346148
5630,39.060254573141485
5631,52.26923534760618
5632,38.51761027884565
5633,36.49072693285044
5634,24.810593344245913
5635,16.455964519469177
5636,19.761576600493733
5637,33.657956539343274
5638,40.39632518139172
5639,38.798424493391096
5640,39.804804176599525
5641,17.826012235880736
5642,38.34653378198265
5643,21.096205091716634
5644,46.37056449004857
5645,47.23383010680527
5646,24.50663726259603
5647,40.17059987090541
5648,25.820723013905948
5649,36.48709245645168
5650,41.7365776630668
5651,38.32453088049311
5652,43.61109300398439
5653,36.49072693285044
5654,54.72909947315867
5655,34.198037207502615
5656,21.447375511912405
5657,42.280986071224675
5658,22.488511688212906
5659,19.439219601383442
5660,39.833440603973116
5661,40.5499666305902
5662,46.47029521831401
5663,38.071473658666044
5664,47.9892151104028
5665,47.23383010680527
5666,30.34877914986355
5667,15.489209313676271
5668,33.085564475275184
5669,19.375903768952305
5670,18.958408956745572
5671,34.60402833698421
5672,44.123687100783926
5673,16.15901791002534
5674,14.304838966728887
5675,19.058302841837325
5676,42.394087025735196
5677,39.261134278401265
5678,47.57282087415495
5679,17.929632417133686
5680,39.833440603973116
5681,31.62277177663568
5682,39.90550629308129
5683,33.87354624358684
5684,59.15300662414939
5685,41.69448102205001
5686,35.973763070754494
5687,41.41160961186678
5688,41.1275756423481
5689,48.585612231521104
5690,41.935105042639044
5691,47.56525566055195
5692,45.92404515018741
5693,42.394087025735196
5694,21.85199765257009
5695,33.21248779117154
5696,39.62874529895134
5697,33.03910395461453
5698,49.41715654510982
5699,52.090116444382936
5700,34.04666531285007
5701,26.68209293571936
5702,35.99101341590972
5703,18.266461604112912
5704,24.26062393839177
5705,47.37305040114545
5706,59.688896940432564
5707,53.05743829596459
5708,41.374317825968305
5709,44.25131578432167
5710,39.451764076129585
5711,27.345585240367246
5712,26.497502746613044
5713,47.23383010680527
5714,52.535291631445425
5715,22.054180418141236
5716,28.45775300791904
5717,35.627327203420066
5718,37.08135462424744
5719,35.11147483778337
5720,46.994965157965936
5721,52.13143498725
5722,14.336553605777484
5723,48.334936723181485
5724,35.04409330641915
5725,34.21096179881372
5726,14.304838966728887
5727,43.70000817668875
5728,17.773842079102252
5729,38.222797141821935
5730,39.71203910399231
5731,46.983559144407394
5732,19.115936323779795
5733,40.0037305433851
5734,42.73066119541592
5735,28.681721788716253
5736,41.41160961186678
5737,18.78326565227164
5738,45.27686002816396
5739,48.87367616522316
5740,29.943799956546037
5741,25.820723013905948
5742,40.947985071327174
5743,24.440059738975272
5744,20.384051816800543
5745,42.394087025735196
5746,35.11147483778337
5747,48.39659526834659
5748,36.66317318222044
5749,39.181574662383
5750,38.14394607198872
5751,25.59825831301169
5752,36.27170408079104
5753,26.99534822073262
5754,15.526669169382824
5755,62.46839948663741
5756,38.81831844335999
5757,39.9127041653622
5758,31.983281053388858
5759,43.6883623342592
5760,19.864579752374013
5761,38.736371710574744
5762,21.442492120210684
5763,20.384051816800543
5764,52.519494636213025
5765,16.15901791002534
5766,19.710725748979126
5767,34.677279364976286
5768,18.331417248530418
5769,39.452396041491156
5770,40.17059987090541
5771,18.9911750710977
5772,41.18019097676415
5773,15.17641369348031
5774,40.96704926331502
5775,38.51761027884565
5776,33.085564475275184
5777,43.78474411444871
5778,19.100677640288847
5779,43.39049102831135
5780,41.370758170738
5781,17.72122320067351
5782,45.63415439264347
5783,38.304081532047185
5784,34.931338924780185
5785,48.585612231521104
5786,20.184532727112124
5787,39.47374154057767
5788,34.0457987450455
5789,48.80002614581213
5790,14.309838063263609
5791,19.335945550846
5792,25.654333988577296
5793,16.15901791002534
5794,41.35629652501864
5795,42.394087025735196
5796,45.63415439264347
5797,40.5173073298816
5798,45.02510651413034
5799,19.79942297086549
5800,25.57263558218954
5801,27.081183645583476
5802,50.21651307202703
5803,44.50674783185561
5804,38.222797141821935
5805,35.16603401751808
5806,19.761576600493733
5807,37.97920848665591
5808,56.82601674607966
5809,33.085564475275184
5810,26.68209293571936
5811,34.411213860156614
5812,43.61763082820519
5813,48.21909364889814
5814,36.609324807526505
5815,33.03910395461453
5816,39.261134278401265
5817,44.650524499323296
5818,19.335945550846
5819,41.16481925705355
5820,38.34653378198265
5821,34.920907090816186
5822,33.44714470606079
5823,34.25691502282371
5824,33.651651718707775
5825,45.17987879703284
5826,28.552559307128444
5827,19.45190889053899
5828,46.994965157965936
5829,20.865392700988373
5830,19.335945550846
5831,39.59305093791662
5832,19.283398048528035
5833,48.62746176584405
5834,27.548744549750726
5835,39.42876503970387
5836,31.596050066735135
5837,33.65203602717882
5838,38.02167540519905
5839,20.384051816800543
5840,36.892971980923235
5841,49.088183086389535
5842,43.78474411444871
5843,36.76616098405988
5844,59.64366156145409
5845,28.2206282174621
5846,36.94000207162326
5847,39.87049955019816
5848,37.389013732366855
5849,40.202853802662126
5850,19.335945550846
5851,28.500421153328276
5852,36.50114947281961
5853,45.261526036755114
5854,37.53227832772441
5855,19.79757340091318
5856,39.22782397571939
5857,39.79671994800894
5858,49.676165851178176
5859,21.319071408161317
5860,39.79671994800894
5861,43.78474411444871
5862,47.074192305856194
5863,33.03910395461453
5864,42.76364436248912
5865,27.220481306214165
5866,44.75989136542418
5867,43.06576466742133
5868,42.4420535377649
5869,15.66539207725969
5870,18.490984459889138
5871,37.69417541968603
5872,20.085436004284656
5873,35.288813031791214
5874,39.69240395817087
5875,24.309211149702406
5876,47.14597984485307
5877,45.35380809045262
5878,28.975996654727314
5879,17.564025704191998
5880,52.13143498725
5881,16.11958016763523
5882,36.94000207162326
5883,48.93345298144534
5884,39.447360008581015
5885,36.150179119967234
5886,34.65073633535492
5887,33.394597203742826
5888,38.61205516716406
5889,36.49072693285044
5890,38.859657926533764
5891,50.894067828722626
5892,25.74708323740891
5893,47.63308331393444
5894,46.069636022587886
5895,41.27479460787458
5896,18.39939280326708
5897,55.153907839672556
5898,22.650468900905082
5899,44.650524499323296
5900,38.73688547231337
5901,13.641346164103362
5902,49.0778359212478
5903,40.18569117217773
5904,46.3582392173429
5905,31.30534814409645
5906,46.994965157965936
5907,33.519135518873235
5908,33.03910395461453
5909,39.71203910399231
5910,45.107401980960844
5911,49.0778359212478
5912,39.71203910399231
5913,55.269055973076355
5914,39.71203910399231
5915,37.71245448463941
5916,20.83103523037302
5917,37.45730445911449
5918,37.6382510450308
5919,33.97410537884382
5920,38.1799414675454
5921,51.162829364303946
5922,39.83568857417694
5923,18.80280228765124
5924,38.595469968049414
5925,36.974056566758016
5926,35.99101341590972
5927,38.865706106074704
5928,39.79671994800894
5929,43.179411295041255
5930,19.278016465890705
5931,25.33029170314384
5932,24.866364752971187
5933,32.711941030721555
5934,48.93708941930647
5935,31.243855023469443
5936,39.52354850472328
5937,24.309211149702406
5938,54.77656701121036
5939,34.16479140610102
5940,41.18019097676415
5941,31.308694518670503
5942,47.24326754637538
5943,45.958338466162004
5944,51.221218183534745
5945,38.9219401081321
5946,36.08122140049104
5947,46.510848832212304
5948,39.13647187329378
5949,24.309211149702406
5950,44.025566067996145
5951,19.504151373197562
5952,44.06444248690902
5953,32.81141179560408
5954,47.57282087415495
5955,19.492490232898106
5956,38.71919391863432
5957,35.27711432382234
5958,17.349276921783527
5959,27.7057338225335
5960,39.9127041653622
5961,47.12951766289333
5962,18.181927430043327
5963,33.08867338122138
5964,40.857158458213846
5965,19.029138461973332
5966,36.00190698628649
5967,26.511470012441084
5968,38.01271652109335
5969,40.16674440128434
5970,25.258036431841752
5971,43.65161780281169
5972,42.47779458669896
5973,41.98112763129816
5974,18.507432007855982
5975,18.667929698872655
5976,47.07264813787198
5977,39.71203910399231
5978,34.853250130570196
5979,18.485449101527784
5980,31.747446732739174
5981,20.354030477369385
5982,31.50869211498078
5983,28.500421153328276
5984,55.057781913788865
5985,38.34653378198265
5986,36.769406677723794
5987,41.41160961186678
5988,43.70000817668875
5989,15.07996656900524
5990,42.394087025735196
5991,46.43146973124338
5992,40.17965132323168
5993,42.5235655480097
5994,19.492490232898106
5995,34.759145157316205
5996,50.292405639632264
5997,19.15158030858136
5998,19.335945550846
5999,19.864579752374013
6000,48.49463949191197
6001,42.47779458669896
6002,41.374317825968305
6003,29.153942028581117
6004,33.394597203742826
6005,29.153942028581117
6006,45.7366875538256
6007,21.70161274737401
6008,48.17672727642808
6009,34.946458166856274
6010,19.398777802455484
6011,13.226434971593442
6012,47.98512545307859
6013,48.270083559344805
6014,60.64133585608296
6015,17.647160148884286
6016,21.447375511912405
6017,39.26831910795404
6018,43.82614101263748
6019,16.281055265274553
6020,32.7413052584574
6021,18.17239076841905
6022,33.519135518873235
6023,27.02850954718936
6024,52.13143498725
6025,37.08793688083797
6026,42.394087025735196
6027,40.96704926331502
6028,20.423054892681332
6029,22.900699236067425
6030,16.786574850546234
6031,45.80012361006207
6032,26.54960146326822
6033,47.23059759527094
6034,35.357354493239995
6035,48.11985256202222
6036,39.42876503970387
6037,38.669136103529716
6038,40.17059987090541
6039,49.48188098753989
6040,29.678579541061303
6041,55.97772003381151
6042,48.674447472075336
6043,50.919182839892315
6044,19.352071068134325
6045,42.80020598920743
6046,40.07317101327756
6047,50.25074257659547
6048,40.147995318670425
6049,34.70783665423076
6050,45.02510651413034
6051,32.807207711517435
6052,39.819997221900344
6053,33.66585975678506
6054,25.12047578423936
6055,39.44867857067338
6056,43.65161780281169
6057,22.976222299114188
6058,33.14917136690189
6059,22.650468900905082
6060,24.483503978705187
6061,36.49072693285044
6062,32.42627784446901
6063,14.309838063263609
6064,43.90818896098738
6065,50.64350059428947
6066,20.33234112643526
6067,37.016419246701915
6068,36.769406677723794
6069,39.56406649200339
6070,41.59738066450101
6071,32.915133121498364
6072,18.9276534353048
6073,15.875118576128283
6074,34.33001673257061
6075,15.98481197506887
6076,52.960785784724955
6077,41.43430256720749
6078,33.03910395461453
6079,39.9788041172167
6080,41.370758170738
6081,40.774601202446554
6082,36.14472449119204
6083,26.730616675425722
6084,20.423054892681332
6085,58.825624013670094
6086,31.87713462599902
6087,17.769290512086833
6088,36.267395227935936
6089,25.47048599427132
6090,40.9957815739493
6091,47.12951766289333
6092,35.91707762760107
6093,47.98381762907592
6094,52.13143498725
6095,36.186498409120894
6096,47.900694370154554
6097,46.483250356738
6098,39.9788041172167
6099,39.85433957241509
6100,39.625717461365646
6101,25.45448263955819
6102,49.9534362292122
6103,36.8018126081544
6104,39.060254573141485
6105,38.039238463936066
6106,33.64720117078659
6107,49.44435823939508
6108,43.707665578255174
6109,16.281055265274553
6110,44.64029740189804
6111,42.226984433172916
6112,51.234603197251715
6113,16.287588393618204
6114,44.93475194228565
6115,20.184532727112124
6116,15.209572305553804
6117,44.12869180850369
6118,42.79062906448933
6119,32.84464516857394
6120,19.115936323779795
6121,53.76156229706299
6122,38.51761027884565
6123,18.266461604112912
6124,17.057922934763745
6125,59.062731494243266
6126,34.22655803037768
6127,40.455662731093334
6128,42.104089448908596
6129,21.982082425827997
6130,33.10164098229035
6131,39.71203910399231
6132,14.897931546741257
6133,26.54960146326822
6134,31.25138085652594
6135,40.970634262617935
6136,36.974056566758016
6137,18.80280228765124
6138,15.298374972284055
6139,38.76219061381461
6140,43.65161780281169
6141,35.70375109388451
6142,59.062731494243266
6143,17.900401817607108
6144,26.441027663297003
6145,46.90392527762562
6146,55.334941982309715
6147,31.50869211498078
6148,34.0457987450455
6149,36.76616098405988
6150,21.972617666754005
6151,45.96100472511912
6152,16.15901791002534
6153,50.15459206316594
6154,45.66979451078878
6155,44.62167087330983
6156,45.76737420024972
6157,26.731991153086128
6158,46.18719393264081
6159,33.64720117078659
6160,50.292973605851344
6161,48.29496772254073
6162,34.245684801946894
6163,30.678836975968512
6164,45.261526036755114
6165,22.26198571646657
6166,39.756168246830896
6167,39.42876503970387
6168,37.7084020687248
6169,23.14601893659309
6170,41.62765076661854
6171,14.897931546741257
6172,42.71702836198583
6173,33.10164098229035
6174,22.650468900905082
6175,31.50869211498078
6176,35.34933276329421
6177,54.61779425146665
6178,29.25096534675781
6179,17.647160148884286
6180,36.208300939452684
6181,43.86134664352501
6182,40.16674440128434
6183,40.70239525937434
6184,17.536747256758304
6185,38.81831844335999
6186,26.053459002442654
6187,38.34653378198265
6188,39.86927153450389
6189,36.397185691291206
6190,42.90372969033362
6191,20.354030477369385
6192,33.44714470606079
6193,40.68033998403488
6194,39.42876503970387
6195,41.255220757499835
6196,39.99751644659306
6197,38.136182754750415
6198,54.77656701121036
6199,19.492490232898106
6200,37.87320537469135
6201,35.78021537048205
6202,35.11147483778337
6203,33.97410537884382
6204,40.755322260440934
6205,49.51192110950938
6206,47.90940087564159
6207,36.27170408079104
6208,34.52974324718207
6209,34.52974324718207
6210,39.96146512567609
6211,52.70546312806062
6212,50.286250061926204
6213,15.439433250183935
6214,46.994965157965936
6215,38.304081532047185
6216,29.757164836938824
6217,49.40765380783456
6218,50.35303317091089
6219,47.63308331393444
6220,51.84641129226859
6221,35.24331379934465
6222,55.27154704922999
6223,46.47029521831401
6224,48.52525898621946
6225,35.427654071970615
6226,49.079768271860715
6227,17.245532876597462
6228,33.44714470606079
6229,14.460484845918858
6230,40.455662731093334
6231,37.04578511251455
6232,15.589683300184639
6233,32.20866804260775
6234,37.30132931187439
6235,39.147723663150366
6236,38.304081532047185
6237,47.9892151104028
6238,34.920907090816186
6239,35.93577341334109
6240,33.085564475275184
6241,18.171016986242538
6242,37.026653063487366
6243,19.283398048528035
6244,45.644914225196814
6245,50.2340121118738
6246,39.804804176599525
6247,34.94548964218532
6248,29.61601455315256
6249,33.676354583626825
6250,30.44436663094884
6251,49.0778359212478
6252,51.234603197251715
6253,55.4921057588325
6254,39.58609697506539
6255,33.085564475275184
6256,37.37945247410954
6257,30.23140828630901
6258,38.074977882159466
6259,31.834747033939685
6260,20.184532727112124
6261,36.3881934805565
6262,40.36219543165323
6263,19.28666519659936
6264,41.12607847837587
6265,40.95346332736651
6266,39.860527284340456
6267,38.51761027884565
6268,20.787898043393344
6269,41.208170412733224
6270,31.30534814409645
6271,19.060409387111005
6272,45.27686002816396
6273,35.15757207848251
6274,15.558587115589123
6275,36.81497849659396
6276,18.349190107508562
6277,18.094674000998875
6278,22.48300814662715
6279,17.917118965050424
6280,39.34844398990331
6281,30.652227778424415
6282,46.825963952521924
6283,38.63327263399329
6284,22.67825809962547
6285,50.2340121118738
6286,20.128040192588333
6287,37.54886030910914
6288,34.70783665423076
6289,48.11895849587342
6290,43.82581161250383
6291,43.82581161250383
6292,19.335945550846
6293,39.819997221900344
6294,49.47355090896917
6295,35.561821709703025
6296,34.57988720020422
6297,36.00695014863431
6298,38.89427974587888
6299,43.84068843341543
6300,18.958408956745572
6301,15.08637771852766
6302,34.56506116988749
6303,19.283398048528035
6304,49.47355090896917
6305,39.5757937994115
6306,21.857652706040334
6307,35.11147483778337
6308,45.27686002816396
6309,47.12951766289333
6310,48.77207300415787
6311,29.757164836938824
6312,38.222797141821935
6313,49.11942859804621
6314,44.650524499323296
6315,32.63924252160653
6316,26.256947066705166
6317,42.394087025735196
6318,24.635002920401636
6319,47.78691044013734
6320,50.4875864633078
6321,42.21827845801553
6322,43.82581161250383
6323,28.433285614246337
6324,40.455662731093334
6325,41.63570567825568
6326,26.188441052790086
6327,18.975488910558692
6328,45.261526036755114
6329,19.71103119668582
6330,18.260676214664763
6331,31.074616998906137
6332,36.961157603295355
6333,25.932533919483678
6334,43.875852776760816
6335,28.158800970928063
6336,17.782551613114425
6337,25.654333988577296
6338,31.30534814409645
6339,18.912000393994003
6340,40.59167181367774
6341,38.43276794473049
6342,32.60247831109484
6343,47.47828013770658
6344,20.578769492666286
6345,45.63415439264347
6346,36.08122140049104
6347,41.60121090289557
6348,31.834747033939685
6349,21.9336460963072
6350,37.863397938657464
6351,28.007844832573767
6352,37.39430876862783
6353,18.842232476713516
6354,39.9788041172167
6355,37.00675628063892
6356,48.60483541356303
6357,26.66955787682694
6358,40.93897825805668
6359,25.820723013905948
6360,40.16674440128434
6361,33.10164098229035
6362,41.18019097676415
6363,34.77777643798794
6364,52.55785220422213
6365,30.652227778424415
6366,38.34653378198265
6367,28.433285614246337
6368,38.02167540519905
6369,21.85199765257009
6370,45.339856508717816
6371,40.96704926331502
6372,41.370758170738
6373,18.853561015073765
6374,36.813298248827195
6375,31.412713782197827
6376,49.00835821239065
6377,19.335945550846
6378,50.17246910486529
6379,32.52412499713432
6380,53.05743829596459
6381,42.87741611299134
6382,37.01062161851641
6383,53.78593521068326
6384,39.26831910795404
6385,33.06281047501144
6386,16.160951252337128
6387,41.370758170738
6388,19.183986239011965
6389,17.883829480331137
6390,49.54886682053563
6391,48.29104454099225
6392,51.7759663217907
6393,40.5499666305902
6394,48.88390310399501
6395,26.188332340006152
6396,52.96534502750499
6397,39.9127041653622
6398,17.140695082167035
6399,50.50516236732183
6400,42.87741611299134
6401,42.470476725064344
6402,40.53020922620792
6403,49.15434807831372
6404,36.666932725995714
6405,39.34844398990331
6406,17.647160148884286
6407,29.758039393482647
6408,20.01739329933192
6409,19.335945550846
6410,22.452371814487886
6411,34.714083205589034
6412,19.331948585327194
6413,39.80907733843967
6414,32.35928801971469
6415,48.10974144343234
6416,39.060254573141485
6417,38.62262118407509
6418,16.15901791002534
6419,33.289399709176465
6420,22.340380682036404
6421,34.52974324718207
6422,55.60269492152986
6423,21.9336460963072
6424,21.442492120210684
6425,38.04720312780645
6426,41.824485976008596
6427,60.29054212138183
6428,39.45877060032787
6429,41.824485976008596
6430,25.846491246270613
6431,36.16038724512931
6432,46.94333426782449
6433,39.60808383923585
6434,40.16674440128434
6435,39.26831910795404
6436,22.48300814662715
6437,46.994965157965936
6438,26.619425946684107
6439,43.3438457869377
6440,55.9232394736318
6441,22.108798749378245
6442,33.64720117078659
6443,25.56382334276662
6444,36.97891948562589
6445,35.64292332601673
6446,18.78326565227164
6447,17.640197568639326
6448,36.208300939452684
6449,38.40761009033051
6450,34.782629897819426
6451,43.65161780281169
6452,43.310767684353834
6453,30.23140828630901
6454,42.80366674953478
6455,19.375903768952305
6456,40.5173073298816
6457,37.88425331849737
6458,21.85199765257009
6459,20.840553108548907
6460,45.9135939777066
6461,42.394087025735196
6462,35.3161853846919
6463,17.608554100572128
6464,33.10164098229035
6465,32.88268619201933
6466,37.64547507863634
6467,33.394597203742826
6468,21.88471765287094
6469,40.147995318670425
6470,46.733545138579466
6471,50.483727902539464
6472,17.176124283903874
6473,38.60333649287374
6474,34.920907090816186
6475,39.147723663150366
6476,43.65161780281169
6477,37.01062161851641
6478,31.50869211498078
6479,29.735289950184196
6480,40.93897825805668
6481,22.349249588325286
6482,39.33389714530034
6483,23.854805004914265
6484,40.17965132323168
6485,40.16674440128434
6486,34.71771964657571
6487,17.579160541362487
6488,62.85330500701757
6489,39.9127041653622
6490,35.91707762760107
6491,48.00599931237467
6492,35.83485341563559
6493,21.441456195298187
6494,19.335945550846
6495,48.334936723181485
6496,39.34844398990331
6497,32.4800717729379
6498,40.93897825805668
6499,39.85818410303278
6500,28.2206282174621
6501,39.85433957241509
6502,38.24187416154283
6503,49.54844001369794
6504,40.424614852771555
6505,40.455662731093334
6506,52.47197321005391
6507,49.62899562698756
6508,34.11866620060209
6509,51.642864820277275
6510,42.47779458669896
6511,47.12951766289333
6512,39.71203910399231
6513,17.366089473275085
6514,36.27170408079104
6515,23.91251997925397
6516,46.47029521831401
6517,32.20866804260775
6518,26.64193890698429
6519,21.857652706040334
6520,39.39159029012731
6521,36.0067865890305
6522,37.45730445911449
6523,39.34844398990331
6524,36.208300939452684
6525,16.03801393192121
6526,34.782885537173755
6527,29.94115618768618
6528,43.36301640227298
6529,28.471098115694126
6530,31.35872152302202
6531,51.293187241843185
6532,18.490984459889138
6533,44.574699895427486
6534,37.046529140292904
6535,47.42400394908103
6536,14.504310712878445
6537,36.974056566758016
6538,33.03910395461453
6539,18.006247216321572
6540,33.425539517848925
6541,14.936887900040569
6542,39.34844398990331
6543,40.80858530488358
6544,38.51761027884565
6545,24.914138902914857
6546,35.43841781506325
6547,36.541805842398496
6548,35.561821709703025
6549,49.707157018764214
6550,15.341908180854888
6551,41.91749248929292
6552,13.790797358875258
6553,16.170978132741777
6554,28.15931981668552
6555,39.731905052157956
6556,45.27686002816396
6557,40.17059987090541
6558,22.220687169371292
6559,40.53139291480644
6560,38.36834046306552
6561,49.557163659070916
6562,37.772251919354595
6563,16.15901791002534
6564,53.9168475202024
6565,38.467913258831956
6566,17.826012235880736
6567,34.115596441144206
6568,38.718889492109376
6569,42.21827845801553
6570,47.10993297300516
6571,41.077544528345996
6572,40.96704926331502
6573,49.189485958541866
6574,47.81766793995548
6575,30.17051057461729
6576,38.14695992139539
6577,36.1787789863268
6578,30.461015684648462
6579,40.17059987090541
6580,37.7923727240139
6581,22.19307900711177
6582,38.02167540519905
6583,19.760483245203748
6584,33.211820969781805
6585,40.307244586961154
6586,33.525409093733685
6587,34.14462010284234
6588,50.682265330285794
6589,36.892971980923235
6590,45.261526036755114
6591,41.41160961186678
6592,39.523547804384975
6593,38.8607385170808
6594,39.69350640491313
6595,41.370758170738
6596,39.593969635518185
6597,35.930391980032724
6598,34.86438347783998
6599,41.614357243022255
6600,36.62077428670718
6601,34.0457987450455
6602,36.90318781650754
6603,36.49072693285044
6604,23.929645829414472
6605,17.243150405286798
6606,45.07037957559686
6607,18.46158048057433
6608,17.995147156719167
6609,36.78569884026757
6610,32.91352400086858
6611,46.65758780710764
6612,20.384051816800543
6613,43.65161780281169
6614,51.12110665648986
6615,34.86438347783998
6616,49.47355090896917
6617,33.12430159702735
6618,19.283398048528035
6619,43.64089908832099
6620,20.08481575761583
6621,39.9127041653622
6622,43.179411295041255
6623,48.1419924653742
6624,17.265918666438587
6625,48.59297891265487
6626,26.264076580514125
6627,29.735289950184196
6628,46.04176159762866
6629,27.66046893218826
6630,36.769406677723794
6631,25.820723013905948
6632,39.60684160942595
6633,21.098510449269572
6634,38.37548098022007
6635,47.23383010680527
6636,13.73566217117896
6637,17.566990858359375
6638,34.73412432332893
6639,33.64720117078659
6640,15.022037427547705
6641,17.995147156719167
6642,40.36219543165323
6643,35.79983260335468
6644,49.47355090896917
6645,47.9892151104028
6646,16.766882990206376
6647,18.062879839250197
6648,47.31554999399364
6649,43.248775348989604
6650,39.79520754199609
6651,18.490984459889138
6652,39.9127041653622
6653,38.86987089571442
6654,16.455964519469177
6655,48.06494616474166
6656,29.153942028581117
6657,39.9127041653622
6658,38.041623114268226
6659,35.736157024315126
6660,39.42876503970387
6661,47.12951766289333
6662,42.10396331547065
6663,46.61088550736196
6664,36.49072693285044
6665,45.09675311645759
6666,13.579902345517777
6667,53.32285279614041
6668,47.23383010680527
6669,38.81831844335999
6670,13.542863435466739
6671,49.66909613919019
6672,19.08600551567234
6673,56.858056163777775
6674,48.585612231521104
6675,37.71355475859423
6676,47.12951766289333
6677,33.519135518873235
6678,32.12683776624912
6679,37.45518162978692
